farmer_id,farmer_name,mapped_store_id,mapped_dealer_id,state,district,village,mobile,primary_crop,acreage,irrigation,data_quality_note
CORFRM0000192,Sowmya Gowda,CORSTR00578,,Karnataka,Bengaluru Urban,Palem,9091452827,Paddy,1.48,canal,mapped to nearest store
CORFRM0000193,Anand Patil,CORSTR00257,CORDLR002126,Telangana,Suryapet,Suryapet Rural,9583086315,Coconut,13.32,unknown,crop not updated
CORFRM0000194,Sowmya Reddy,CORSTR00212,,Andhra Pradesh,Visakhapatnam,Palem,8982413931,Chilli,29.9,canal,
CORFRM0000195,Ganesh Acharya,CORSTR00972,,Andhra Pradesh,Tirupati,Kottapalli,9902116135,Coconut,13.48,rainfed,village spelling mismatch
CORFRM0000196,Jagan Reddy,CORSTR00598,CORDLR001361,Andhra Pradesh,Krishna,Palem,8951399803,Coconut,29.25,unknown,mapped to nearest store
CORFRM0000197,Rafiq Varma,CORSTR00323,,Andhra Pradesh,Kadapa,Kottapalli,0,Maize,8.87,rainfed,
CORFRM0000198,Lakshmi Naidu,CORSTR00012,CORDLR001619,Telangana,Hyderabad,Melur,7347821692,Sugarcane,6.98,unknown,mapped to nearest store
CORFRM0000199,Anand Naidu,CORSTR00605,,Telangana,Karimnagar,Halli,9362848789,Coconut,22.13,unknown,village spelling mismatch
CORFRM0000200,Yusuf Nair,CORSTR00572,CORDLR000367,Karnataka,Kalaburagi,Kottapalli,6260839007,Vegetables,29.62,unknown,crop not updated
CORFRM0000201,Ganesh Naidu,CORSTR00980,CORDLR002317,Andhra Pradesh,Prakasam,Kottapalli,8311719627,Coconut,34.73,canal,mapped to nearest store
CORFRM0000202,Sowmya Iyer,CORSTR00965,,Andhra Pradesh,Visakhapatnam,Cheruvu,7717047119,Cotton,11.34,canal,village spelling mismatch
CORFRM0000203,Geetha Reddy,CORSTR00692,,Andhra Pradesh,Kadapa,Kottapalli,9316420540,Chilli,17.34,unknown,crop not updated
CORFRM0000204,Prakash Das,CORSTR00028,CORDLR001126,Andhra Pradesh,Kadapa,Kadapa Rural,7102837998,Paddy,2.36,rainfed,same mobile in family
CORFRM0000205,Yusuf Reddy,CORSTR00577,,Andhra Pradesh,Krishna,Pudur,8037034288,Chilli,26.45,drip,mapped to nearest store
CORFRM0000206,Arun Naidu,CORSTR01112,,Andhra Pradesh,Visakhapatnam,Rampur,6741301179,Groundnut,25.42,rainfed,crop not updated
CORFRM0000207,Lakshmi Patil,CORSTR00294,CORDLR001971,Andhra Pradesh,Nellore,Halli,7746190335,Mango,16.93,borewell,mapped to nearest store
CORFRM0000208,Sanjay Joseph,CORSTR00801,,Karnataka,Belagavi,Kottapalli,8182836924,Groundnut,9.7,canal,crop not updated
CORFRM0000209,Deepak Patil,CORSTR00164,CORDLR001153,Telangana,Nalgonda,Palem,7216901306,Chilli,10.42,drip,
CORFRM0000210,Lokesh Shetty,CORSTR01108,,Telangana,Mahbubnagar,Kottapalli,9233025390,Coconut,34.8,borewell,village spelling mismatch
CORFRM0000211,Arun Das,CORSTR00351,CORDLR000913,Telangana,Hyderabad,Melur,9824615965,Maize,28.3,drip,same mobile in family
CORFRM0000212,Yusuf Varma,CORSTR00829,,Telangana,Warangal,Pudur,6001443566,Groundnut,15.19,borewell,mapped to nearest store
CORFRM0000213,Senthil Nair,CORSTR01088,,Tamil Nadu,Tiruchirappalli,Trichy Rural,7599655881,Paddy,33.58,rainfed,same mobile in family
CORFRM0000214,Anand Acharya,CORSTR00369,,Telangana,Suryapet,Kottapalli,9062708058,Cotton,28.45,drip,mapped to nearest store
CORFRM0000215,Bala Das,CORSTR00812,,Telangana,Khammam,Kottapalli,9676968209,Chilli,2.0,drip,mapped to nearest store
CORFRM0000216,Arun Das,CORSTR01124,CORDLR000526,Karnataka,Ballari,Rampur,8921253420,Sugarcane,34.79,canal,
CORFRM0000217,Anand Pillai,CORSTR00687,,TS,Khammam,Rampur,7804222298,Coconut,1.59,unknown,crop not updated
CORFRM0000218,Deepak Das,CORSTR00962,CORDLR001081,Karnataka,Raichur,Melur,9869329557,Cotton,8.83,rainfed,same mobile in family
CORFRM0000219,Geetha Prasad,CORSTR00047,,Telangana,Karimnagar,Rampur,7521246046,Cotton,13.54,unknown,village spelling mismatch
CORFRM0000220,Senthil Patil,CORSTR00673,,Andhra Pradesh,Visakhapatnam,Melur,6276839436,Mango,5.78,canal,
CORFRM0000221,Meena Patil,CORSTR00369,CORDLR001605,Karnataka,Tumakuru,Kottapalli,9754530667,Vegetables,22.36,canal,
CORFRM0000222,Sanjay Gowda,CORSTR00556,,Andhra Pradesh,Prakasam,Cheruvu,9097236700,Cotton,9.59,borewell,village spelling mismatch
CORFRM0000223,Irfan Naidu,CORSTR00510,,Telangana,Mahbubnagar,Mahbubnagar Rural,7047260742,Groundnut,6.59,canal,same mobile in family
CORFRM0000224,Hari Joseph,CORSTR00826,CORDLR000052,Karnataka,Udupi,Melur,6416245463,Chilli,0.62,rainfed,mapped to nearest store
CORFRM0000225,Priya Kumar,CORSTR00829,,Telangana,Suryapet,Kottapalli,7624359964,Turmeric,32.11,unknown,village spelling mismatch
CORFRM0000226,Jagan Kumar,CORSTR00864,CORDLR002212,Telangana,Adilabad,Cheruvu,8219270979,Groundnut,30.51,drip,mapped to nearest store
CORFRM0000227,Karthik Joseph,CORSTR00902,CORDLR000076,Andhra Pradesh,Prakasam,Cheruvu,8992105904,Cotton,33.78,drip,
CORFRM0000228,Sanjay Babu,CORSTR00427,,Karnataka,Shivamogga,Melur,8076550174,Coconut,15.1,rainfed,crop not updated
CORFRM0000229,Chandra Menon,CORSTR00038,CORDLR001504,Andhra Pradesh,Nellore,Rampur,9928452585,Turmeric,22.88,unknown,mapped to nearest store
CORFRM0000230,Sanjay Das,CORSTR00886,,Andhra Pradesh,Prakasam,Rampur,8399129666,Paddy,30.97,drip,same mobile in family
CORFRM0000231,Naveen Khan,CORSTR00897,,Andhra Pradesh,Kurnool,Halli,6728769296,Turmeric,2.65,canal,mapped to nearest store
CORFRM0000232,Deepak Acharya,CORSTR00043,CORDLR001422,Andhra Pradesh,Tirupati,Pudur,9013755316,Turmeric,14.21,unknown,mapped to nearest store
CORFRM0000233,Farida Reddy,CORSTR00508,,Karnataka,Ballari,Kottapalli,8523310568,Turmeric,31.51,borewell,same mobile in family
CORFRM0000234,Rafiq Acharya,CORSTR00588,,Karnataka,Davanagere,Cheruvu,8690741744,Maize,3.71,rainfed,crop not updated
CORFRM0000235,Senthil Joseph,CORSTR00959,CORDLR001199,Telangana,Hyderabad,Palem,6077005180,Banana,31.84,borewell,
CORFRM0000236,Suresh Acharya,CORSTR00318,,TS,Nizamabad,Melur,9420274456,Cotton,15.89,drip,
CORFRM0000237,Manoj Varma,CORSTR00339,CORDLR001482,Andhra Pradesh,Krishna,Kottapalli,9937788817,Sugarcane,23.0,drip,same mobile in family
CORFRM0000238,Anand Khan,CORSTR00178,,Karnataka,Tumakuru,Tumakuru Rural,7266376156,Vegetables,6.03,borewell,mapped to nearest store
CORFRM0000239,Farida Nair,CORSTR00520,,Telangana,Siddipet,Halli,8327437875,Paddy,18.56,borewell,
CORFRM0000240,Ganesh Nair,CORSTR00783,CORDLR001965,Telangana,Adilabad,Cheruvu,9242721505,Groundnut,23.12,drip,
CORFRM0000241,Sowmya Gowda,CORSTR00720,,A.P.,Visakhapatnam,Rampur,9749891137,Vegetables,25.17,drip,crop not updated
CORFRM0000242,Meena Rao,CORSTR00116,,AP,Kadapa,Cheruvu,8131088636,Mango,27.89,rainfed,village spelling mismatch
CORFRM0000243,Lokesh Menon,CORSTR00761,,Andhra Pradesh,Nellore,Halli,7227691250,Cotton,14.82,drip,
CORFRM0000244,Deepak Gowda,CORSTR00958,,Telangana,Adilabad,Rampur,7901588421,Banana,19.7,drip,same mobile in family
CORFRM0000245,Kavya Menon,CORSTR00173,CORDLR002553,Karnataka,Bengaluru Urban,Cheruvu,7477187225,Chilli,30.66,rainfed,village spelling mismatch
CORFRM0000246,Priya Babu,CORSTR01139,,Tamil Nadu,Kanchipuram,Cheruvu,6573043167,Groundnut,15.96,borewell,
CORFRM0000247,Farida Varma,CORSTR00457,,Andhra Pradesh,Anantapur,Kottapalli,7046202141,Maize,19.18,borewell,village spelling mismatch
CORFRM0000248,Jagan Pillai,CORSTR00876,,Karnataka,Dakshina Kannada,Palem,9799710687,Cotton,33.88,rainfed,
CORFRM0000249,Deepak Babu,CORSTR00462,,Andhra Pradesh,Kurnool,Pudur,7752442996,Cotton,26.73,borewell,mapped to nearest store
CORFRM0000250,Yusuf Rao,CORSTR00293,CORDLR001990,Karnataka,Davanagere,Halli,6440160724,Paddy,21.9,borewell,mapped to nearest store
CORFRM0000251,Hari Acharya,CORSTR00548,CORDLR000088,Karnataka,Davanagere,Pudur,7945504207,Paddy,24.67,rainfed,village spelling mismatch
CORFRM0000252,Ganesh Naidu,CORSTR00880,,Telangana,Nalgonda,Kottapalli,7694611726,Mango,27.23,borewell,mapped to nearest store
CORFRM0000253,Farida Khan,CORSTR00159,CORDLR002858,Andhra Pradesh,Kurnool,Melur,9999999999,Maize,18.73,borewell,
CORFRM0000254,Sanjay Iyer,CORSTR00763,,Andhra Pradesh,Visakhapatnam,Cheruvu,NA,Turmeric,3.04,unknown,crop not updated
CORFRM0000255,Priya Rao,CORSTR00987,CORDLR001019,Telangana,Mahbubnagar,Rampur,6221425888,Coconut,25.36,canal,
CORFRM0000256,Suresh Khan,CORSTR00346,,AP,Visakhapatnam,Palem,8437140250,Banana,22.77,canal,mapped to nearest store
CORFRM0000257,Lokesh Naidu,CORSTR00224,,Karnataka,Dakshina Kannada,Cheruvu,,Paddy,21.17,borewell,
CORFRM0000258,Arun Rao,CORSTR00237,,Telangana,Khammam,Pudur,7338067422,Sugarcane,11.09,rainfed,crop not updated
CORFRM0000259,Meena Khan,CORSTR00494,,Telangana,Khammam,Pudur,6569385371,Sugarcane,1.41,canal,crop not updated
CORFRM0000260,Sanjay Shetty,CORSTR00372,CORDLR002769,Telangana,Suryapet,Kottapalli,9154644456,Coconut,3.71,rainfed,village spelling mismatch
CORFRM0000261,Rafiq Acharya,CORSTR00169,CORDLR000804,Karnataka,Shivamogga,Shivamogga Rural,6569512488,Cotton,2.32,borewell,same mobile in family
CORFRM0000262,Kavya Joseph,CORSTR00563,,Andhra Pradesh,East Godavari,Halli,7006061717,Cotton,6.44,borewell,crop not updated
CORFRM0000263,Meena Patil,CORSTR00137,CORDLR002450,Karnataka,Udupi,Kottapalli,8665417847,Maize,14.82,drip,same mobile in family
CORFRM0000264,Rafiq Khan,CORSTR00453,,Andhra Pradesh,Anantapur,Palem,9126922052,Maize,22.48,unknown,
CORFRM0000265,Priya Varma,CORSTR00538,,Telangana,Nizamabad,Melur,7497756188,Chilli,10.05,unknown,crop not updated
CORFRM0000266,Arun Rao,CORSTR00910,,Andhra Pradesh,Visakhapatnam,Pudur,7583478616,Groundnut,7.25,canal,mapped to nearest store
CORFRM0000267,Arun Reddy,CORSTR00479,,Andhra Pradesh,Kadapa,Melur,6745330702,Mango,27.92,unknown,
CORFRM0000268,Irfan Joseph,CORSTR00472,CORDLR002700,Telangana,Khammam,Rampur,8632885076,Mango,10.77,unknown,same mobile in family
CORFRM0000269,Karthik Menon,CORSTR00219,,Andhra Pradesh,Nellore,Halli,9768896078,Paddy,10.95,unknown,same mobile in family
CORFRM0000270,Geetha Shetty,CORSTR00005,,Andhra Pradesh,Kurnool,Halli,8490444173,Maize,9.56,unknown,village spelling mismatch
CORFRM0000271,Bala Babu,CORSTR00809,CORDLR001304,Andhra Pradesh,Prakasam,Palem,7282413081,Paddy,22.68,drip,village spelling mismatch
CORFRM0000272,Priya Acharya,CORSTR00879,,Telangana,Adilabad,Pudur,9440486722,Cotton,1.59,drip,same mobile in family
CORFRM0000273,Sowmya Das,CORSTR00765,,AP,Prakasam,Kottapalli,7191226121,Turmeric,27.56,drip,mapped to nearest store
CORFRM0000274,Manoj Prasad,CORSTR00304,,Andhra Pradesh,Anantapur,Melur,8564409563,Cotton,23.02,canal,same mobile in family
CORFRM0000275,Revathi Menon,CORSTR00788,,Andhra Pradesh,Visakhapatnam,Kottapalli,NA,Paddy,19.45,unknown,mapped to nearest store
CORFRM0000276,Senthil Babu,CORSTR00358,,Karnataka,Belagavi,Palem,7133271583,Coconut,27.32,drip,
CORFRM0000277,Farida Gowda,CORSTR00048,CORDLR001480,Andhra Pradesh,Krishna,Pudur,7101441409,Maize,29.06,rainfed,crop not updated
CORFRM0000278,Rafiq Naidu,CORSTR00036,CORDLR001216,Karnataka,Davanagere,Davanagere Rural,9929815381,Turmeric,1.06,canal,crop not updated
CORFRM0000279,Geetha Iyer,CORSTR00457,CORDLR002553,Andhra Pradesh,Nellore,Melur,9319664222,Turmeric,29.15,rainfed,crop not updated
CORFRM0000280,Priya Reddy,CORSTR00840,,Andhra Pradesh,Tirupati,Cheruvu,6359589096,Paddy,5.77,drip,crop not updated
CORFRM0000281,Jagan Iyer,CORSTR00700,CORDLR001711,Telangana,Khammam,Pudur,6480895003,Paddy,12.05,canal,same mobile in family
CORFRM0000282,Naveen Babu,CORSTR00251,,AP,Guntur,Halli,6019945582,Banana,4.73,rainfed,
CORFRM0000283,Karthik Shetty,CORSTR00341,,Andhra Pradesh,Guntur,Rampur,6817213342,Maize,33.32,unknown,same mobile in family
CORFRM0000284,Chandra Acharya,CORSTR00889,,Telangana,Hyderabad,Halli,7908783096,Turmeric,23.72,borewell,crop not updated
CORFRM0000285,Lakshmi Babu,CORSTR00937,,Andhra Pradesh,Krishna,Palem,9546630771,Paddy,14.33,canal,same mobile in family
CORFRM0000286,Karthik Naidu,CORSTR00315,,Andhra Pradesh,Guntur,Halli,8389693031,Sugarcane,27.77,canal,
CORFRM0000287,Deepak Babu,CORSTR00221,CORDLR000331,Andhra Pradesh,Anantapur,Kottapalli,6442012985,Vegetables,32.29,canal,
CORFRM0000288,Revathi Prasad,CORSTR00164,,Telangana,Khammam,Halli,9194463401,Banana,23.63,rainfed,same mobile in family
CORFRM0000289,Sowmya Acharya,CORSTR00178,,Andhra Pradesh,Guntur,Cheruvu,7950760775,Paddy,1.32,unknown,
CORFRM0000290,Revathi Rao,CORSTR00763,,Andhra Pradesh,Nellore,Cheruvu,7596198268,Groundnut,33.44,drip,same mobile in family
CORFRM0000291,Anand Babu,CORSTR00733,,Telangana,Khammam,Kottapalli,7842289733,Vegetables,31.46,unknown,
CORFRM0000292,Prakash Khan,CORSTR00464,,Andhra Pradesh,Kadapa,Palem,7663203232,Sugarcane,31.43,rainfed,same mobile in family
CORFRM0000293,Anand Gowda,CORSTR00316,,Telangana,Hyderabad,Kottapalli,9942597871,Chilli,9.91,borewell,crop not updated
CORFRM0000294,Priya Acharya,CORSTR00989,CORDLR000138,Telangana,Nizamabad,Palem,7117257081,Chilli,33.82,borewell,crop not updated
CORFRM0000295,Naveen Menon,CORSTR00347,,Andhra Pradesh,Kadapa,Halli,7060106001,Chilli,11.65,canal,same mobile in family
CORFRM0000296,Suresh Babu,CORSTR00811,CORDLR000840,Telangana,Khammam,Kottapalli,7899351964,Vegetables,9.82,drip,mapped to nearest store
CORFRM0000297,Rafiq Gowda,CORSTR00298,,Telangana,Mahbubnagar,Halli,7582365972,Coconut,32.78,rainfed,same mobile in family
CORFRM0000298,Farida Khan,CORSTR00882,,Karnataka,Kalaburagi,Kottapalli,9446478677,Vegetables,29.91,drip,village spelling mismatch
CORFRM0000299,Kavya Varma,CORSTR00737,CORDLR002016,Andhra Pradesh,Guntur,Guntur Rural,7753145829,Groundnut,24.15,rainfed,mapped to nearest store
CORFRM0000300,Chandra Babu,CORSTR00588,,ANDHRA,Kakinada,Melur,0,Mango,32.57,unknown,crop not updated
CORFRM0000301,Venkatesh Reddy,CORSTR00900,,Andhra Pradesh,East Godavari,Palem,7819251225,Coconut,30.75,rainfed,crop not updated
CORFRM0000302,Sowmya Kumar,CORSTR00307,,Telangana,Khammam,Kottapalli,7119222186,Maize,15.21,drip,mapped to nearest store
CORFRM0000303,Manoj Khan,CORSTR01051,CORDLR001480,Telangana,Nalgonda,Kottapalli,9127196358,Chilli,13.58,unknown,village spelling mismatch
CORFRM0000304,Manoj Iyer,CORSTR00351,CORDLR001977,Andhra Pradesh,Prakasam,Ongole Rural,7244817055,Groundnut,33.2,drip,mapped to nearest store
CORFRM0000305,Bala Kumar,CORSTR00978,CORDLR002775,Telangana,Khammam,Palem,7465040526,Coconut,29.1,borewell,same mobile in family
CORFRM0000306,Prakash Varma,CORSTR00090,,Karnataka,Udupi,Melur,8331904038,Groundnut,24.09,borewell,mapped to nearest store
CORFRM0000307,Anand Das,CORSTR00538,CORDLR002174,Karnataka,Udupi,Pudur,9863795480,Banana,16.7,unknown,
CORFRM0000308,Chandra Reddy,CORSTR00705,,Telangana,Adilabad,Halli,6818622710,Maize,19.76,rainfed,
CORFRM0000309,Senthil Reddy,CORSTR00934,CORDLR002442,Karnataka,Kalaburagi,Halli,9637203391,Coconut,24.7,drip,
CORFRM0000310,Naveen Kumar,CORSTR01018,CORDLR000303,Andhra Pradesh,Kurnool,Cheruvu,8666805545,Cotton,17.07,drip,village spelling mismatch
CORFRM0000311,Yusuf Nair,CORSTR00045,,Karnataka,Tumakuru,Kottapalli,9105361503,Mango,28.18,rainfed,
CORFRM0000312,Ganesh Khan,CORSTR00409,,Telangana,Nizamabad,Palem,7995604614,Turmeric,7.04,borewell,
CORFRM0000313,Manoj Babu,CORSTR00568,,Telangana,Mahbubnagar,Cheruvu,6283874934,Mango,20.99,rainfed,same mobile in family
CORFRM0000314,Kavya Khan,CORSTR00560,CORDLR000552,Andhra Pradesh,Kadapa,Kadapa Rural,6830926567,Mango,10.17,unknown,crop not updated
CORFRM0000315,Irfan Joseph,CORSTR00432,CORDLR001298,Andhra Pradesh,Prakasam,Palem,9911586120,Vegetables,4.84,borewell,mapped to nearest store
CORFRM0000316,Lakshmi Babu,CORSTR00440,CORDLR002230,Karnataka,Ballari,Palem,6932543985,Coconut,5.43,borewell,crop not updated
CORFRM0000317,Lakshmi Kumar,CORSTR01048,,Andhra Pradesh,Nellore,Halli,6722842823,Sugarcane,25.14,canal,crop not updated
CORFRM0000318,Meena Shetty,CORSTR00224,,AP,East Godavari,Rajahmundry Rural,7635466820,Sugarcane,14.17,canal,same mobile in family
CORFRM0000319,Sanjay Reddy,CORSTR01048,CORDLR000405,TELANGANA,Siddipet,Palem,7294362839,Vegetables,1.52,drip,mapped to nearest store
CORFRM0000320,Priya Reddy,CORSTR00525,CORDLR002624,Telangana,Adilabad,Adilabad Rural,7856400512,Paddy,19.63,rainfed,mapped to nearest store
CORFRM0000321,Anand Patil,CORSTR00753,,Telangana,Nalgonda,Halli,9324075309,Coconut,4.08,borewell,same mobile in family
CORFRM0000322,Manoj Babu,CORSTR00103,CORDLR001087,Telangana,Nalgonda,Rampur,9452537493,Groundnut,27.79,canal,mapped to nearest store
CORFRM0000323,Kavya Patil,CORSTR00012,CORDLR000512,Andhra Pradesh,Visakhapatnam,Melur,9686113355,Turmeric,9.87,rainfed,
CORFRM0000324,Lakshmi Naidu,CORSTR00453,,Andhra Pradesh,Kadapa,Halli,8196913400,Vegetables,34.96,unknown,crop not updated
CORFRM0000325,Senthil Gowda,CORSTR00614,,Telangana,Siddipet,Palem,9183395362,Paddy,3.5,borewell,village spelling mismatch
CORFRM0000326,Revathi Rao,CORSTR00777,,Telangana,Nizamabad,Pudur,8624560063,Maize,6.8,drip,same mobile in family
CORFRM0000327,Karthik Varma,CORSTR00749,,Andhra Pradesh,Visakhapatnam,Kottapalli,8145567761,Maize,7.83,canal,
CORFRM0000328,Sowmya Patil,CORSTR00374,,TAMILNADU,Chennai,Cheruvu,6238345188,Paddy,24.56,canal,mapped to nearest store
CORFRM0000329,Sanjay Joseph,CORSTR00723,,Andhra Pradesh,Krishna,Palem,7884417002,Turmeric,31.9,borewell,crop not updated
CORFRM0000330,Farida Babu,CORSTR00047,,Andhra Pradesh,Krishna,Melur,8615657022,Vegetables,21.53,drip,mapped to nearest store
CORFRM0000331,Deepak Babu,CORSTR00026,,Telangana,Warangal,Rampur,8274045200,Chilli,8.92,rainfed,
CORFRM0000332,Irfan Prasad,CORSTR00270,,Andhra Pradesh,Anantapur,Halli,9355800160,Groundnut,32.27,canal,
CORFRM0000333,Irfan Gowda,CORSTR01019,,KARNATAKA,Dharwad,Palem,9539560886,Groundnut,20.76,drip,village spelling mismatch
CORFRM0000334,Prakash Babu,CORSTR00597,,Andhra Pradesh,Guntur,Pudur,9801788862,Chilli,23.12,rainfed,
CORFRM0000335,Geetha Prasad,CORSTR01009,,Telangana,Khammam,Rampur,8125721490,Groundnut,34.3,borewell,same mobile in family
CORFRM0000336,Revathi Prasad,CORSTR00863,,TELANGANA,Warangal,Melur,7334026011,Chilli,16.39,drip,crop not updated
CORFRM0000337,Anand Acharya,CORSTR00223,,Andhra Pradesh,Kadapa,Halli,7043537868,Banana,11.55,canal,
CORFRM0000338,Yusuf Khan,CORSTR00754,,Andhra Pradesh,Prakasam,Cheruvu,9999999999,Maize,30.59,borewell,same mobile in family
CORFRM0000339,Ganesh Varma,CORSTR01031,CORDLR001583,Andhra Pradesh,Anantapur,Halli,6829844942,Groundnut,25.49,drip,crop not updated
CORFRM0000340,Sowmya Gowda,CORSTR00966,,TELANGANA,Nalgonda,Palem,9820564659,Paddy,9.91,drip,
CORFRM0000341,Irfan Rao,CORSTR00990,CORDLR001898,Karnataka,Mysuru,Rampur,8631572603,Chilli,20.6,rainfed,mapped to nearest store
CORFRM0000342,Arun Pillai,CORSTR00705,,AP,Visakhapatnam,Halli,7006068272,Cotton,29.19,unknown,
CORFRM0000343,Lokesh Pillai,CORSTR00745,,TELANGANA,Khammam,Halli,6972620755,Banana,33.75,canal,crop not updated
CORFRM0000344,Meena Gowda,CORSTR00011,,Karnataka,Mysuru,Melur,8352929399,Paddy,11.98,canal,village spelling mismatch
CORFRM0000345,Chandra Varma,CORSTR00244,,Andhra Pradesh,Kadapa,Cheruvu,8838504792,Chilli,15.84,unknown,
CORFRM0000346,Sowmya Gowda,CORSTR00604,,Andhra Pradesh,Prakasam,Rampur,9195725106,Sugarcane,5.25,drip,crop not updated
CORFRM0000347,Deepak Naidu,CORSTR00906,CORDLR002487,Karnataka,Udupi,Melur,6300542698,Maize,23.91,canal,mapped to nearest store
CORFRM0000348,Karthik Patil,CORSTR00391,,Andhra Pradesh,East Godavari,Rajahmundry Rural,7225692870,Cotton,26.66,rainfed,village spelling mismatch
CORFRM0000349,Lokesh Acharya,CORSTR00070,CORDLR002791,Andhra Pradesh,Kurnool,Kurnool Rural,7417535555,Mango,33.4,drip,mapped to nearest store
CORFRM0000350,Anand Babu,CORSTR00735,,KARNATAKA,Mysuru,Halli,6911874917,Mango,21.51,rainfed,same mobile in family
CORFRM0000351,Senthil Babu,CORSTR00589,,Karnataka,Kalaburagi,Halli,9083966054,Banana,3.08,borewell,crop not updated
CORFRM0000352,Lokesh Khan,CORSTR00664,CORDLR000758,KARNATAKA,Shivamogga,Rampur,8388573728,Banana,7.23,rainfed,
CORFRM0000353,Lakshmi Nair,CORSTR00500,CORDLR002100,Karnataka,Raichur,Cheruvu,8692371386,Paddy,23.29,unknown,crop not updated
CORFRM0000354,Yusuf Babu,CORSTR00573,CORDLR002452,Tamil Nadu,Madurai,Palem,,Cotton,16.94,rainfed,mapped to nearest store
CORFRM0000355,Sanjay Pillai,CORSTR00374,CORDLR000276,Telangana,Adilabad,Halli,8054734287,Turmeric,6.45,rainfed,village spelling mismatch
CORFRM0000356,Revathi Reddy,CORSTR00374,,Andhra Pradesh,Visakhapatnam,Palem,7532858934,Banana,1.12,unknown,same mobile in family
CORFRM0000357,Irfan Reddy,CORSTR00731,CORDLR000231,Andhra Pradesh,Nellore,Rampur,8010039590,Cotton,7.3,rainfed,
CORFRM0000358,Yusuf Acharya,CORSTR00736,,Telangana,Adilabad,Palem,6627244285,Sugarcane,10.55,rainfed,village spelling mismatch
CORFRM0000359,Venkatesh Varma,CORSTR00857,,AP,Nellore,Kottapalli,6356069739,Vegetables,13.96,drip,
CORFRM0000360,Jagan Joseph,CORSTR00506,,Telangana,Nizamabad,Cheruvu,7531405459,Banana,22.6,rainfed,mapped to nearest store
CORFRM0000361,Meena Shetty,CORSTR00652,,Telangana,Mahbubnagar,Kottapalli,8821943182,Groundnut,21.64,unknown,
CORFRM0000362,Senthil Kumar,CORSTR00125,CORDLR002111,Andhra Pradesh,Krishna,Rampur,NA,Turmeric,10.83,rainfed,same mobile in family
CORFRM0000363,Bala Shetty,CORSTR00504,,Telangana,Mahbubnagar,Mahbubnagar Rural,9867567037,Chilli,21.35,drip,
CORFRM0000364,Senthil Babu,CORSTR01064,,TELANGANA,Khammam,Pudur,8323750820,Turmeric,12.0,canal,same mobile in family
CORFRM0000365,Anand Prasad,CORSTR00193,,Telangana,Mahbubnagar,Pudur,7540208482,Groundnut,3.7,drip,
CORFRM0000366,Sowmya Reddy,CORSTR00485,CORDLR000843,Andhra Pradesh,Guntur,Pudur,9473145411,Vegetables,23.77,rainfed,
CORFRM0000367,Deepak Khan,CORSTR00152,,Telangana,Mahbubnagar,Mahbubnagar Rural,6744016234,Groundnut,3.44,rainfed,mapped to nearest store
